arm_id,week,session,exercise_order,set,link_id,link_type,link_sequence,exercise,implement,pattern,reps_min,reps_max,relative_load_type,relative_load_min,relative_load_max,rm_min,rm_max,ptf_type,failure_definition,ptf,velocity_loss,tempo_eccentric,tempo_pause,tempo_concentric,rest_intra_set,rest_inter_set
haugen2001a_f3,11,1,2,1,1,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,1,2,2,2,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,1,3,1,3,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,1,3,2,4,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,1,4,1,3,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,1,4,2,4,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,1,5,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,1,5,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,2,1,1,1,Inter-Exercise,1,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,2,1,2,2,Inter-Exercise,1,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,2,2,1,1,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,2,2,2,2,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,2,3,1,3,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,2,3,2,4,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,2,4,1,3,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,2,4,2,4,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,2,5,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,2,5,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,3,1,1,1,Inter-Exercise,1,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,3,1,2,2,Inter-Exercise,1,Dumbbell Chest Fly,Dumbbell,Chest Fly,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,3,2,1,1,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,3,2,2,2,Inter-Exercise,2,Barbell Biceps Curl,Barbell,Elbow Flexion,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,3,3,1,3,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,3,3,2,4,Inter-Exercise,1,Cable Triceps Pushdown,Cable,Elbow Extension,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,3,4,1,3,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,3,4,2,4,Inter-Exercise,2,Barbell Hip Thrust,Barbell,Hip Thrust,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001a_f3,11,3,5,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,3
haugen2001a_f3,11,3,5,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,FAIL,Volitional Failure,0,,,,,,
haugen2001b_1set,1,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,1,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,2,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,3,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,4,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,5,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,6,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_1set,7,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,1,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,2,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,1,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,1,3,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,1,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,2,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,2,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,2,3,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,1,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,2,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,3,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,3,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,3,3,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,3,3,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,1,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,1,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,1,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,1,3,3,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,2,1,1,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,2,1,2,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,2,1,3,,,,Flat Barbell Press,Barbell,Bench Press,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,2,2,1,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,2,2,2,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,2,2,3,,,,Romanian Deadlift,Barbell,Deadlift,8,12,RM,,,8,12,RIR,,1,,,,,,
haugen2001b_3set,4,2,3,1,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
haugen2001b_3set,4,2,3,2,,,,Standing Calf Raise,Machine,Straight Leg Calf Raise,8,12,RM,,,8,12,RIR,,1,,,,,,1
